ID,ID_USER,ID_ASSESSMENT,ID_CLASS,YEAR,SEMESTER,ASSESSMENT_DATE_START,ASSESSMENT_TITLE,ASSESSMENT_TYPE,GRADE
4127250,4190,4496,494,2022,2,2023-04-11 15:30:00,Extra 2 - Estrutura Condicional Composta,1,10
4127252,4330,4569,494,2022,2,2023-04-24 17:00:00,Lab 3 - Estrutura Condicional Encadeada,1,0.666667
4127253,4552,4539,494,2022,2,2023-04-19 16:10:00,TP 02:  Est. Condicional Simples e Composta ,2,10
4127254,4552,4498,494,2022,2,2023-04-10 00:00:00,Lab 2 - Estrutura Condicional Composta,1,10
4127284,8193,4401,487,2022,2,2023-03-22 14:00:00,Lab Extra 1 - Variáveis e Estrutura Sequencial ,1,2.72727
4127339,7237,4382,491,2022,2,2023-03-21 19:20:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
4127340,7237,4440,491,2022,2,2023-04-11 18:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
4127341,7237,4403,491,2022,2,2023-03-23 19:30:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
4127342,7237,4535,491,2022,2,2023-04-25 18:00:00,TP 02:  Est. Condicional Simples e Composta ,2,10
4127343,7237,4404,491,2022,2,2023-03-23 19:30:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,10
4127351,8245,4440,491,2022,2,2023-04-11 18:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
4127352,8245,4515,491,2022,2,2023-04-13 19:30:00,Lab 2 - Estrutura Condicional Composta,1,10
4127883,7636,4033,441,2022,1,2022-12-06 08:30:00,Lab 3 - Estrutura Condicional Encadeada,1,10
4128823,8164,4590,485,2022,2,2023-05-03 10:00:00,Simulado 3 - Condicionais Encadeados (if/elif),1,10
4130420,8171,4590,485,2022,2,2023-05-03 10:00:00,Simulado 3 - Condicionais Encadeados (if/elif),1,10
4130736,8143,4467,499,2022,1,2023-04-24 00:00:00,Lab 3 - Estrutura Condicional Encadeada,1,0
4131107,4502,4590,485,2022,2,2023-05-03 10:00:00,Simulado 3 - Condicionais Encadeados (if/elif),1,6.66667
4131109,6612,4527,485,2022,2,2023-04-17 10:00:00,Simulado 2 - Estrutura Condicional Composta,1,6.66667
4131112,6612,4590,485,2022,2,2023-05-03 10:00:00,Simulado 3 - Condicionais Encadeados (if/elif),1,10
4131113,7636,4553,485,2022,2,2023-04-24 10:50:00,Lab 3 - Estrutura Condicional Encadeada,1,10
4131115,8145,4553,485,2022,2,2023-04-24 10:50:00,Lab 3 - Estrutura Condicional Encadeada,1,5.33333
4131120,8159,4553,485,2022,2,2023-04-24 10:50:00,Lab 3 - Estrutura Condicional Encadeada,1,10
4131122,8159,4590,485,2022,2,2023-05-03 10:00:00,Simulado 3 - Condicionais Encadeados (if/elif),1,10
4131123,8160,4553,485,2022,2,2023-04-24 10:50:00,Lab 3 - Estrutura Condicional Encadeada,1,10
4131124,8160,4554,485,2022,2,2023-04-24 10:50:00,Extra 3 - Condicionais Encadeados (if/elif),1,8.75
4131125,8160,4590,485,2022,2,2023-05-03 10:00:00,Simulado 3 - Condicionais Encadeados (if/elif),1,10
4131128,8163,4590,485,2022,2,2023-05-03 10:00:00,Simulado 3 - Condicionais Encadeados (if/elif),1,10
4131130,8164,4590,485,2022,2,2023-05-03 10:00:00,Simulado 3 - Condicionais Encadeados (if/elif),1,10
