13
14
26
28
103
105
106
369
670
1071
1079
1083
2083
2087
2805
3009
3034
3853
3863
3869
3977
4278
4595
5911
6961
7389
7936
1081
3110
2996
3647
2521
3036
3037
3008
3041
2096
3035
3285
1137
2982
1997
1407
3648
1466
3007
2994
3980
2877
3850
1870
1597
3832
2911
3979
1124
3034
1524
4621
4623
1436
4617
4618
4620
1364
4964
3818
4591
4965
5333
4963
2453
5414
4394
5735
2439
4969
1860
2841
5432
3018
5862
5282
5789
5791
5787
2080
5788
5790
5994
5949
5724
6091
5999
5952
6527
6280
6370
6283
6296
6276
7496
8143
7082
6281
3500
7096
7078
7095
7079
6985
7077
7081
7551
7692
3284
2412
7550
7552
8145
2100
8144
8127
8395
8138
4392
6286
6493
